tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,year,month
111,01/12/2019 13:22:11,01/12/2019 13:24:02,376,Honan Library,42.3602737,-71.12852452,149,175 N Harvard St,42.363796,-71.129164,5228,Subscriber,1998,1,2019,12
451,01/12/2019 13:22:31,01/12/2019 13:30:03,81,Chinatown T Stop,42.352409,-71.062679,39,Washington St at Rutland St,42.3385146,-71.07404083,3032,Subscriber,1985,1,2019,12
952,01/12/2019 13:22:54,01/12/2019 13:38:46,194,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,2733,Subscriber,1989,1,2019,12
375,01/12/2019 13:22:54,01/12/2019 13:29:10,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,189,Kendall T,42.36242784,-71.08495474,5272,Subscriber,1989,1,2019,12
789,01/12/2019 13:23:19,01/12/2019 13:36:28,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,2534,Subscriber,1995,1,2019,12
855,01/12/2019 13:23:23,01/12/2019 13:37:38,71,Conway Park - Somerville Avenue,42.383405,-71.107593,137,Magoun Square at Trum Field,42.398365,-71.107818,5927,Subscriber,1990,2,2019,12
265,01/12/2019 13:23:42,01/12/2019 13:28:07,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,4484,Subscriber,1997,1,2019,12
793,01/12/2019 13:24:35,01/12/2019 13:37:48,71,Conway Park - Somerville Avenue,42.383405,-71.107593,137,Magoun Square at Trum Field,42.398365,-71.107818,4923,Subscriber,1990,2,2019,12
1430,01/12/2019 13:24:42,01/12/2019 13:48:32,78,Union Square - Somerville,42.37967148,-71.0954931,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,5466,Subscriber,1969,1,2019,12
1426,01/12/2019 13:26:12,01/12/2019 13:49:58,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,26,Washington St at Waltham St,42.34155985,-71.06886953,6065,Subscriber,1977,2,2019,12
507,01/12/2019 13:27:06,01/12/2019 13:35:33,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,142,Alewife Station at Russell Field,42.396105,-71.139459,4532,Subscriber,1994,1,2019,12
255,01/12/2019 13:27:37,01/12/2019 13:31:52,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,2223,Subscriber,1989,1,2019,12
345,01/12/2019 13:27:39,01/12/2019 13:33:25,179,MIT Vassar St,42.35560121,-71.10394478,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3705,Subscriber,1996,1,2019,12
449,01/12/2019 13:27:45,01/12/2019 13:35:14,65,Boston Convention and Exhibition Center - Summer St at West Side Dr,42.34776345,-71.04535997,121,W Broadway at Dorchester St,42.33595898,-71.046229,2876,Subscriber,1990,1,2019,12
653,01/12/2019 13:28:20,01/12/2019 13:39:13,404,Mass Ave T Station,42.34135616,-71.08336953,352,Ring Rd,42.34827839,-71.08044855,2754,Subscriber,2000,2,2019,12
944,01/12/2019 13:28:20,01/12/2019 13:44:05,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,5474,Customer,1988,2,2019,12
1368,01/12/2019 13:28:36,01/12/2019 13:51:25,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,3489,Subscriber,1985,1,2019,12
324,01/12/2019 13:28:41,01/12/2019 13:34:06,179,MIT Vassar St,42.35560121,-71.10394478,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2846,Subscriber,1996,1,2019,12
334,01/12/2019 13:28:48,01/12/2019 13:34:23,187,Cypress St at Clark Playground,42.32784317,-71.12536222,401,High St at Cypress St,42.32538436,-71.12177596,3138,Subscriber,1990,2,2019,12
650,01/12/2019 13:29:34,01/12/2019 13:40:24,381,Inman Square at Springfield St.,42.37438409,-71.10015746,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,5463,Subscriber,1995,1,2019,12
743,01/12/2019 13:29:42,01/12/2019 13:42:06,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,5957,Customer,1993,2,2019,12
1247,01/12/2019 13:30:01,01/12/2019 13:50:49,162,Franklin Park - Seaver St at Humbolt Ave,42.309796,-71.092225,222,Troy Boston,42.343749,-71.062256,2681,Subscriber,1984,2,2019,12
867,01/12/2019 13:30:05,01/12/2019 13:44:32,107,Ames St at Main St,42.3625,-71.08822,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,6075,Subscriber,1991,1,2019,12
2116,01/12/2019 13:30:22,01/12/2019 14:05:39,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,236,Assembly Square T,42.39223284,-71.07746601,5606,Subscriber,1992,1,2019,12
328,01/12/2019 13:30:41,01/12/2019 13:36:10,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,3126,Subscriber,1996,2,2019,12
315,01/12/2019 13:30:44,01/12/2019 13:35:59,236,Assembly Square T,42.39223284,-71.07746601,194,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,4110,Subscriber,1995,1,2019,12
378,01/12/2019 13:31:05,01/12/2019 13:37:23,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,3440,Subscriber,1969,2,2019,12
466,01/12/2019 13:31:18,01/12/2019 13:39:04,180,Mt Auburn,42.37478629,-71.13320231,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,6119,Subscriber,1978,1,2019,12
497,01/12/2019 13:31:28,01/12/2019 13:39:45,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,342,Boylston St at Jersey St,42.34465063,-71.09732501,5595,Subscriber,1976,1,2019,12
289,01/12/2019 13:31:56,01/12/2019 13:36:46,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,5257,Subscriber,1990,2,2019,12
869,01/12/2019 13:32:12,01/12/2019 13:46:41,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,86,Brookline Village - Station Street at MBTA,42.33274392,-71.11626681,5925,Subscriber,1993,1,2019,12
776,01/12/2019 13:32:48,01/12/2019 13:45:45,362,Columbia Rd at Tierney Community Center,42.33023071,-71.05060093,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,4060,Subscriber,1989,1,2019,12
547,01/12/2019 13:33:04,01/12/2019 13:42:11,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,3935,Subscriber,1957,2,2019,12
220,01/12/2019 13:33:07,01/12/2019 13:36:48,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,2467,Subscriber,1998,1,2019,12
553,01/12/2019 13:33:17,01/12/2019 13:42:30,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,107,Ames St at Main St,42.3625,-71.08822,5588,Subscriber,1988,1,2019,12
853,01/12/2019 13:33:19,01/12/2019 13:47:32,39,Washington St at Rutland St,42.3385146,-71.07404083,342,Boylston St at Jersey St,42.34465063,-71.09732501,3064,Customer,1996,1,2019,12
1510,01/12/2019 13:33:20,01/12/2019 13:58:30,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5684,Subscriber,1991,2,2019,12
288,01/12/2019 13:33:35,01/12/2019 13:38:24,6,Cambridge St at Joy St,42.36121165,-71.0653062,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,5035,Subscriber,1987,1,2019,12
813,01/12/2019 13:33:47,01/12/2019 13:47:20,39,Washington St at Rutland St,42.3385146,-71.07404083,342,Boylston St at Jersey St,42.34465063,-71.09732501,3032,Subscriber,1996,1,2019,12
386,01/12/2019 13:33:52,01/12/2019 13:40:18,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5863,Subscriber,1995,2,2019,12
81,01/12/2019 13:34:15,01/12/2019 13:35:36,185,Third at Binney,42.36544486,-71.08277142,117,Binney St / Sixth St,42.36608797,-71.08633604,4492,Subscriber,1969,1,2019,12
1228,01/12/2019 13:34:16,01/12/2019 13:54:45,342,Boylston St at Jersey St,42.34465063,-71.09732501,23,Boston City Hall - 28 State St,42.35892,-71.057629,2589,Subscriber,1994,2,2019,12
417,01/12/2019 13:34:28,01/12/2019 13:41:26,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,185,Third at Binney,42.36544486,-71.08277142,4023,Customer,1997,2,2019,12
405,01/12/2019 13:34:31,01/12/2019 13:41:17,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,185,Third at Binney,42.36544486,-71.08277142,5798,Customer,1996,2,2019,12
605,01/12/2019 13:34:35,01/12/2019 13:44:40,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,4977,Subscriber,1987,1,2019,12
648,01/12/2019 13:35:17,01/12/2019 13:46:05,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,5787,Subscriber,1969,0,2019,12
520,01/12/2019 13:35:20,01/12/2019 13:44:01,366,Broadway T Stop,42.34278116,-71.05747275,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,5091,Subscriber,1990,1,2019,12
349,01/12/2019 13:35:25,01/12/2019 13:41:14,56,Dudley Square - Bolling Building,42.32984299,-71.08386572,197,MLK Blvd at Washington St,42.32143814,-71.09126061,4710,Subscriber,1985,1,2019,12
1383,01/12/2019 13:35:33,01/12/2019 13:58:36,401,High St at Cypress St,42.32538436,-71.12177596,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,3525,Subscriber,1990,2,2019,12
1049,01/12/2019 13:35:35,01/12/2019 13:53:05,179,MIT Vassar St,42.35560121,-71.10394478,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,2520,Subscriber,1996,2,2019,12
299,01/12/2019 13:35:36,01/12/2019 13:40:36,179,MIT Vassar St,42.35560121,-71.10394478,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5905,Subscriber,1986,1,2019,12
557,01/12/2019 13:36:08,01/12/2019 13:45:25,407,Craigie at Summer St,42.38363402,-71.10855814,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,4821,Subscriber,1986,1,2019,12
307,01/12/2019 13:36:26,01/12/2019 13:41:33,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,4767,Subscriber,1991,1,2019,12
184,01/12/2019 13:36:40,01/12/2019 13:39:44,149,175 N Harvard St,42.363796,-71.129164,376,Honan Library,42.3602737,-71.12852452,5228,Subscriber,1998,1,2019,12
255,01/12/2019 13:36:52,01/12/2019 13:41:08,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,4484,Subscriber,1997,1,2019,12
519,01/12/2019 13:37:01,01/12/2019 13:45:40,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,5043,Subscriber,1993,1,2019,12
656,01/12/2019 13:38:17,01/12/2019 13:49:13,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,3573,Subscriber,1995,1,2019,12
79,01/12/2019 13:39:16,01/12/2019 13:40:36,117,Binney St / Sixth St,42.36608797,-71.08633604,185,Third at Binney,42.36544486,-71.08277142,4456,Subscriber,1969,1,2019,12
235,01/12/2019 13:40:34,01/12/2019 13:44:30,239,Community Path at Cedar Street,42.39407224,-71.11133695,100,Davis Square,42.396969,-71.123024,3096,Subscriber,1982,2,2019,12
998,01/12/2019 13:40:41,01/12/2019 13:57:19,409,Elm St at White St,42.38952436,-71.1169414,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3255,Subscriber,1994,1,2019,12
786,01/12/2019 13:41:01,01/12/2019 13:54:07,233,St Mary's,42.34619708,-71.10728681,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,5567,Subscriber,1993,2,2019,12
203,01/12/2019 13:41:12,01/12/2019 13:44:36,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,5093,Subscriber,1995,1,2019,12
313,01/12/2019 13:41:57,01/12/2019 13:47:11,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,2231,Subscriber,1992,1,2019,12
302,01/12/2019 13:42:09,01/12/2019 13:47:12,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,3248,Subscriber,1984,1,2019,12
633,01/12/2019 13:42:27,01/12/2019 13:53:01,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,3935,Subscriber,1983,2,2019,12
1800,01/12/2019 13:42:34,01/12/2019 14:12:34,355,Bennington St at Constitution Beach,42.38522394,-71.01063069,212,Maverick Square - Lewis Mall,42.36884408,-71.03977829,6103,Customer,1969,0,2019,12
324,01/12/2019 13:42:41,01/12/2019 13:48:06,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,189,Kendall T,42.36242784,-71.08495474,5515,Subscriber,1994,1,2019,12
1833,01/12/2019 13:42:49,01/12/2019 14:13:23,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,4724,Subscriber,1991,1,2019,12
2783,01/12/2019 13:43:14,01/12/2019 14:29:38,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,144,Rogers St & Land Blvd,42.36575798,-71.07699394,3793,Subscriber,1989,1,2019,12
625,01/12/2019 13:43:38,01/12/2019 13:54:03,224,Fresh Pond Reservation,42.38267828,-71.14347895,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,3462,Subscriber,1993,1,2019,12
520,01/12/2019 13:43:55,01/12/2019 13:52:35,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,5296,Subscriber,1984,2,2019,12
473,01/12/2019 13:44:07,01/12/2019 13:52:01,179,MIT Vassar St,42.35560121,-71.10394478,189,Kendall T,42.36242784,-71.08495474,4883,Subscriber,1997,1,2019,12
844,01/12/2019 13:44:27,01/12/2019 13:58:31,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,5971,Subscriber,2000,2,2019,12
390,01/12/2019 13:45:12,01/12/2019 13:51:42,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,5907,Subscriber,1967,2,2019,12
615,01/12/2019 13:45:41,01/12/2019 13:55:56,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5836,Subscriber,1993,1,2019,12
636,01/12/2019 13:46:13,01/12/2019 13:56:49,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,5431,Subscriber,1993,1,2019,12
321,01/12/2019 13:46:19,01/12/2019 13:51:40,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,5831,Subscriber,2001,1,2019,12
378,01/12/2019 13:46:58,01/12/2019 13:53:17,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,161,W Broadway at D St,42.3391085,-71.0514432,2397,Subscriber,1979,1,2019,12
476,01/12/2019 13:47:13,01/12/2019 13:55:10,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,364,Tremont St at Northampton St,42.3388956,-71.08149976,4731,Subscriber,1953,1,2019,12
866,01/12/2019 13:47:29,01/12/2019 14:01:56,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,82,Beacon St at Tappan St,42.3382668,-71.13894682,6002,Subscriber,1994,2,2019,12
390,01/12/2019 13:47:40,01/12/2019 13:54:10,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,5478,Subscriber,1991,1,2019,12
919,01/12/2019 13:48:03,01/12/2019 14:03:22,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,5062,Subscriber,1995,1,2019,12
946,01/12/2019 13:48:16,01/12/2019 14:04:02,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,4977,Subscriber,1988,1,2019,12
590,01/12/2019 13:48:42,01/12/2019 13:58:33,273,Forest Hills,42.300923,-71.114249,282,Stony Brook T Stop,42.316966,-71.104374,4498,Subscriber,1993,2,2019,12
187,01/12/2019 13:48:48,01/12/2019 13:51:55,102,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772,100,Davis Square,42.396969,-71.123024,4441,Subscriber,1994,2,2019,12
769,01/12/2019 13:48:55,01/12/2019 14:01:45,233,St Mary's,42.34619708,-71.10728681,193,Brookline Town Hall,42.33376473,-71.12046447,5375,Customer,1969,0,2019,12
497,01/12/2019 13:49:03,01/12/2019 13:57:20,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,4,Tremont St at E Berkeley St,42.345392,-71.069616,4679,Subscriber,1993,1,2019,12
1431,01/12/2019 13:49:13,01/12/2019 14:13:04,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,351,Faneuil St at Arlington St,42.35276621,-71.15988486,3453,Customer,1996,1,2019,12
340,01/12/2019 13:49:22,01/12/2019 13:55:02,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,2284,Subscriber,1998,1,2019,12
1141,01/12/2019 13:49:51,01/12/2019 14:08:52,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,2552,Subscriber,1996,1,2019,12
641,01/12/2019 13:49:53,01/12/2019 14:00:35,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,376,Honan Library,42.3602737,-71.12852452,2190,Subscriber,1989,1,2019,12
818,01/12/2019 13:50:01,01/12/2019 14:03:39,378,191 Beacon St,42.38032335,-71.10878613,107,Ames St at Main St,42.3625,-71.08822,3473,Subscriber,1996,1,2019,12
5394,01/12/2019 13:50:10,01/12/2019 15:20:04,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,446,700 Commonwealth Ave.,42.34960945,-71.10391524,5889,Customer,1989,1,2019,12
1892,01/12/2019 13:50:23,01/12/2019 14:21:56,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,4657,Customer,1977,1,2019,12
1221,01/12/2019 13:50:39,01/12/2019 14:11:00,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,2223,Subscriber,1992,1,2019,12
744,01/12/2019 13:51:11,01/12/2019 14:03:36,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,54,Tremont St at West St,42.354979,-71.063348,2045,Subscriber,1969,1,2019,12
768,01/12/2019 13:51:14,01/12/2019 14:04:03,59,Chinatown Gate Plaza,42.351356,-71.059367,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,2172,Subscriber,1987,2,2019,12
1571,01/12/2019 13:51:18,01/12/2019 14:17:30,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,333,699 Mt Auburn St,42.37500235,-71.14871614,4197,Customer,1994,2,2019,12
552,01/12/2019 13:51:20,01/12/2019 14:00:33,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,2097,Subscriber,1999,1,2019,12
394,01/12/2019 13:51:47,01/12/2019 13:58:21,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,5918,Subscriber,1985,2,2019,12
727,01/12/2019 13:52:06,01/12/2019 14:04:14,59,Chinatown Gate Plaza,42.351356,-71.059367,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,2225,Customer,1969,0,2019,12
1023,01/12/2019 13:52:19,01/12/2019 14:09:22,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,440,Boston Landing,42.35656092,-71.14167538,5019,Customer,1969,0,2019,12
1048,01/12/2019 13:52:57,01/12/2019 14:10:25,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,381,Inman Square at Springfield St.,42.37438409,-71.10015746,2956,Subscriber,1989,1,2019,12
546,01/12/2019 13:53:06,01/12/2019 14:02:12,179,MIT Vassar St,42.35560121,-71.10394478,189,Kendall T,42.36242784,-71.08495474,3639,Subscriber,1994,2,2019,12
426,01/12/2019 13:54:13,01/12/2019 14:01:20,345,Park Plaza at Charles St S.,42.35182807,-71.06781138,426,Surface Rd at Summer St,42.3529457,-71.05656401,5306,Subscriber,1991,1,2019,12
1553,01/12/2019 13:54:23,01/12/2019 14:20:17,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,446,700 Commonwealth Ave.,42.34960945,-71.10391524,5815,Subscriber,1995,1,2019,12
554,01/12/2019 13:55:02,01/12/2019 14:04:16,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,6039,Subscriber,1957,2,2019,12
458,01/12/2019 13:55:27,01/12/2019 14:03:06,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,3359,Subscriber,1962,2,2019,12
1837,01/12/2019 13:55:38,01/12/2019 14:26:15,77,Somerville City Hall,42.386844,-71.09812,11,Longwood Ave at Binney St,42.338629,-71.1065,4943,Subscriber,1991,1,2019,12
643,01/12/2019 13:55:53,01/12/2019 14:06:36,180,Mt Auburn,42.37478629,-71.13320231,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,3396,Subscriber,1984,1,2019,12
1363,01/12/2019 13:56:07,01/12/2019 14:18:51,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,404,Mass Ave T Station,42.34135616,-71.08336953,5722,Subscriber,1952,2,2019,12
200,01/12/2019 13:56:10,01/12/2019 13:59:31,100,Davis Square,42.396969,-71.123024,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,2857,Subscriber,1991,2,2019,12
651,01/12/2019 13:56:29,01/12/2019 14:07:21,403,Marion St at Harvard St,42.33978053,-71.1213335,401,High St at Cypress St,42.32538436,-71.12177596,2837,Subscriber,1981,1,2019,12
320,01/12/2019 13:57:22,01/12/2019 14:02:43,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5593,Subscriber,1997,1,2019,12
374,01/12/2019 13:57:29,01/12/2019 14:03:43,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,3941,Subscriber,1990,2,2019,12
3860,01/12/2019 13:58:51,01/12/2019 15:03:11,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,446,700 Commonwealth Ave.,42.34960945,-71.10391524,5267,Customer,2000,0,2019,12
366,01/12/2019 13:59:00,01/12/2019 14:05:07,149,175 N Harvard St,42.363796,-71.129164,440,Boston Landing,42.35656092,-71.14167538,5487,Subscriber,2002,1,2019,12
7128,01/12/2019 13:59:08,01/12/2019 15:57:57,49,Stuart St at Charles St,42.351146,-71.066289,49,Stuart St at Charles St,42.351146,-71.066289,6033,Customer,1969,0,2019,12
337,01/12/2019 13:59:17,01/12/2019 14:04:54,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2168,Subscriber,1990,1,2019,12
284,01/12/2019 13:59:23,01/12/2019 14:04:08,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3092,Subscriber,1984,1,2019,12
682,01/12/2019 13:59:35,01/12/2019 14:10:58,342,Boylston St at Jersey St,42.34465063,-71.09732501,345,Park Plaza at Charles St S.,42.35182807,-71.06781138,3064,Subscriber,1993,1,2019,12
374,01/12/2019 13:59:41,01/12/2019 14:05:55,82,Beacon St at Tappan St,42.3382668,-71.13894682,193,Brookline Town Hall,42.33376473,-71.12046447,5912,Subscriber,1987,1,2019,12
335,01/12/2019 14:00:01,01/12/2019 14:05:37,175,Brighton Center - Washington St at Cambridge St,42.34894857,-71.15027189,37,New Balance - 20 Guest St,42.35732922,-71.1467354,5594,Subscriber,1990,1,2019,12
518,01/12/2019 14:00:53,01/12/2019 14:09:31,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,98,Warren St at Chelsea St,42.371848,-71.060292,5220,Subscriber,1988,2,2019,12
371,01/12/2019 14:00:58,01/12/2019 14:07:09,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,2124,Subscriber,1989,1,2019,12
287,01/12/2019 14:00:59,01/12/2019 14:05:47,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,381,Inman Square at Springfield St.,42.37438409,-71.10015746,5478,Subscriber,1991,1,2019,12
498,01/12/2019 14:01:04,01/12/2019 14:09:23,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,98,Warren St at Chelsea St,42.371848,-71.060292,4767,Subscriber,1988,1,2019,12
233,01/12/2019 14:01:09,01/12/2019 14:05:02,200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,39,Washington St at Rutland St,42.3385146,-71.07404083,4364,Subscriber,1995,1,2019,12
